,"LTC / Addresses, active, count","LTC / NVT, adjusted, 90d MA","LTC / NVT, adjusted, free float,  90d MA","LTC / NVT, adjusted","LTC / NVT, adjusted, free float","LTC / Fees, transaction, mean, USD","LTC / Fees, transaction, median, USD","LTC / Fees, total, USD","LTC / Miner revenue, USD","LTC / Capitalization, market, free float, USD","LTC / Capitalization, realized, USD","LTC / Capitalization, market, current supply, USD","LTC / Capitalization, market, estimated supply, USD","LTC / Volatility, daily returns, 30d","LTC / Volatility, daily returns, 180d","LTC / Difficulty, last","LTC / Difficulty, mean","LTC / Hash rate, mean","LTC / Block, size, mean, bytes","LTC / Block, weight, mean","LTC / Issuance, continuous, percent, daily",LTC / Network distribution factor,"LTC / Transactions, count","LTC / Transactions, transfers, count","LTC / Transactions, transfers, value, mean, USD",Google_ltc_search,Wiki_ltc_search,Close_^DJI,Close_^GSPC,Close_GC=F,Close_^VIX,Close_^IXIC,Close_SMH,Close_VGT,Close_XSD,Close_IYW,Close_FTEC,Close_IGV,Close_QQQ,Google_crypto_search,Wiki_crypto_search,RGDP_US,RGDP_PC_US,CPI_US,M2_US,USD_EUR_rate
2013-06-22,12714.0,,,27.68365307,27.68364032,0.0817879513966117,0.0,439.5284508053922,76979.36682407539,52198213.01916351,33381450.585743744,52198237.05553124,,0.0653034660051636,,746.3638926087257,746.363892608729,0.0204431746392133,10056.5698729583,40226.27949183303,0.14663299507959,0.813930654837,5374.0,11810.0,203.9937338635117,0.8387096774193549,,,,,,,,,,,,,,0.0,,17709.671,55914.0,1.71124851918415,10673.5,1.3113
2013-06-23,10499.0,,,30.42545538,30.42544139,0.0711725387216466,0.0,312.94565275908,94931.39565275908,56441017.095797576,34165589.145030275,56441043.04233252,,0.0661364538929072,,746.3638926087257,746.363892608729,0.0234113306666853,4423.74643423138,17694.985736925515,0.16764121444218,0.813006511761,4397.0,10092.0,312.5323059950684,0.8387096774193549,,,,,,,,,,,,,,0.0,,17709.671,55914.0,1.71124851918415,10673.5,1.3113
2013-06-24,10498.0,,,37.03045227,37.03043527,0.0664232661540513,0.0,287.5463191808888,87139.70394646622,52476367.823624045,34901346.622399166,52476391.90764076,,0.067578365165827,,769.7149677590477,747.973021184791,0.0232015309086816,4636.90705128205,18547.628205128207,0.165507106090957,0.81224400718,4329.0,10040.0,281.9487661932562,0.8387096774193549,,14659.5595703125,1573.0899658203125,1276.800048828125,20.110000610351562,3320.760009765625,15.874677658081055,65.47029876708984,24.307859420776367,16.613033294677734,,64.17831420898438,63.54179382324219,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.3091
2013-06-25,10302.0,,,69.27743384,69.27740209,0.0650022869921343,0.0024699602814545,276.12971514258635,69064.52355365265,46630369.48456953,34893915.72341194,46630390.85399625,,0.068425394897438,,769.7149677590477,769.714967759039,0.0213123453919918,6002.27289048474,24009.09156193896,0.14751837284378,0.812722650006,4248.0,9879.0,471.8763245685858,0.8387096774193549,,14760.3095703125,1588.030029296875,1274.800048828125,18.469999313354492,3347.889892578125,16.206851959228516,65.99134063720703,24.75188446044922,16.724910736083984,,64.6556625366211,64.00652313232422,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.308
2013-06-26,10853.0,,,72.59411619,72.59408298,0.0847480178853838,0.0274710695499708,410.7736426904556,89691.74968009556,51951901.31327871,35056278.59659242,51951925.08050332,,0.0715435196062382,,769.7149677590477,769.714967759039,0.0248707800804213,4829.20769230769,19316.830769230768,0.171853065885543,0.812026536489,4847.0,11349.0,458.2035742823689,0.8387096774193549,,14910.1396484375,1603.260009765625,1229.5999755859375,17.209999084472656,3376.219970703125,16.30301284790039,66.35968017578125,24.917207717895508,16.81560707092285,,65.42768096923828,64.58063507080078,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.3006
2013-06-27,11184.0,,,40.84580635,40.84578769,0.0773895953927082,6.3751607841e-06,364.50499429965606,85549.84305841918,52052351.55873851,35227162.54077934,52052375.33294658,,0.07135554319442,,769.7149677590477,769.714967759039,0.0237228979228634,6123.34193548387,24493.367741935483,0.163653123453526,0.812671839378,4710.0,11108.0,416.5839729539196,0.8387096774193549,,15024.490234375,1613.199951171875,1211.4000244140625,16.860000610351562,3401.860107421875,16.39042854309082,66.72797393798828,25.11560821533203,16.888904571533203,,66.52919006347656,64.85401916503906,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.3016
2013-06-28,10946.0,,,45.01959772,45.01957719,0.0537598887778382,0.0,223.1035384280285,69946.31990312698,44764536.23898287,35189207.78324571,44764556.65273466,,0.0763161302049602,,808.5488935710704,798.955402592131,0.0234723264945783,5440.70727580372,21762.82910321489,0.155755404673352,0.814809861194,4150.0,9724.0,361.7540128091681,0.8387096774193549,,14909.599609375,1606.280029296875,1223.800048828125,16.860000610351562,3403.25,16.473472595214844,66.45848083496094,25.186464309692383,16.863704681396484,,66.26599884033203,64.94512176513672,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.301
2013-06-29,9872.0,29.324643039169462,,66.52637701,66.52634672,0.0503708335036612,0.0231,198.1084881699,71115.1084881699,43896342.52193812,35265907.98086095,43896362.50743185,,0.0762686584838061,,808.5488935710704,808.548893571074,0.0246786146740083,4184.79315960912,16739.17263843648,0.161555527495002,0.814572129059,3933.0,9337.0,371.0599813788922,0.8387096774193549,,,,,,,,,,,,,,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.301
2013-06-30,10010.0,34.140707337030484,34.140691816122235,73.08562509,73.08559186,0.0600839030233167,0.0264365968979263,226.27597878581057,74513.11326195872,50311079.58818272,35434301.91941009,50311102.460409634,,0.0806323946927416,,808.5488935710704,808.548893571074,0.0225885691315841,4657.30782918149,18629.231316725974,0.147654958150897,0.814870464005,3766.0,9115.0,438.3121879315405,0.8387096774193549,,,,,,,,,,,,,,0.0,,17709.671,55914.0,1.71124851918415,10560.2,1.301
2013-07-01,12942.0,36.90967592295938,36.90965917074232,42.79861525,42.79859582,0.0732197662164926,0.0011580049776077,393.7759027122969,83738.0234187848,50838912.65824126,35518886.336129695,50838935.73253994,,0.0802950555121158,,841.4675608304838,820.662963122531,0.0254971107324199,7479.0576,29916.2304,0.163937828979231,0.814359134774,5378.0,12352.0,369.5370034950155,0.7419354838709677,,14974.9599609375,1614.9599609375,1255.9000244140625,16.3700008392334,3434.489990234375,16.429765701293945,66.97052764892578,25.347068786621094,16.975933074951172,,66.63641357421875,65.3460693359375,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.306
2013-07-02,12028.0,39.40698347482681,39.40696561884948,53.32475761,53.32473344,0.0436242646549728,0.0,215.8092372481513,87458.4567133572,52548684.0862485,35646754.781075455,52548707.89696565,,0.0796979386302339,,841.4675608304838,841.46756083048,0.0265199532974199,4896.15930599369,19584.637223974765,0.166022440831788,0.814428359603,4947.0,11520.0,362.5587618384468,0.7419354838709677,,14932.41015625,1614.0799560546875,1243.5999755859375,16.440000534057617,3433.39990234375,16.425392150878906,66.98847198486328,25.36595916748047,16.98509407043457,,66.3829574584961,65.37342834472656,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.3017
2013-07-03,12909.0,37.59907888475107,37.59906187478117,58.20284292,58.20281659,0.0457899937041825,0.0254263535503364,249.0059857633439,76782.3301722759,48625093.28319582,35695659.63090878,48625115.28138758,,0.0802298923580501,,841.4675608304838,841.467560830479,0.0251814067587489,6212.36877076412,24849.47508305648,0.157394638025275,0.813934627669,5438.0,12731.0,288.8281941822022,0.7419354838709677,,14988.3701171875,1615.4100341796875,1252.0999755859375,16.200000762939453,3443.669921875,16.530296325683594,67.41969299316406,25.484050750732422,17.07900047302246,,66.77287292480469,65.63770294189453,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.3005
2013-07-04,11474.0,37.67769664887673,37.67767963105935,65.01201407,65.01198471,0.0367131204234192,0.00025,160.840180575,78035.840180575,47887614.201231726,35745739.34527852,47887635.83055395,,0.0802500387757111,,909.3014584301054,849.415995059652,0.0263059869425504,5107.68218298555,20430.72873194221,0.162620264394663,0.814130961536,4381.0,10684.0,368.330208753945,0.7419354838709677,,,,,,,,,,,,,,0.0,,17860.45,56272.0,1.93763912918861,10670.7,
2013-07-05,10576.0,34.8993108063093,34.89929506443886,40.36561683,40.36559862,0.0311593140518708,0.0002275521522923,125.50971700093562,58378.8607038369,43645972.06952656,35684562.20762122,43645991.756721854,,0.0819121036175454,,909.3014584301054,909.301458430112,0.0231432297846663,5957.900390625,23831.6015625,0.133467813749162,0.814778826578,4028.0,10025.0,316.41345014258786,0.7419354838709677,,15135.83984375,1631.8900146484375,1212.9000244140625,14.890000343322754,3479.3798828125,16.753202438354492,68.0125961303711,25.909181594848633,17.20039176940918,,67.80615234375,66.13887023925781,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.2831
2013-07-06,9459.0,39.9471221432752,39.94710414866962,42.05984035,42.05982141,0.0511869560303606,0.0002586843986162,174.1892113713177,66785.42185504566,49683949.16193244,35720196.05905335,49683971.54260529,,0.0855436923805022,,909.3014584301054,909.301458430112,0.0232788346466858,4696.65436893204,18786.617475728155,0.134069863127897,0.814841466594,3403.0,9287.0,374.101643418065,0.7419354838709677,,,,,,,,,,,,,,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.2831
2013-07-07,10119.0,38.46003262368404,38.46001532493823,77.93868402,77.93864897,0.0370391671514574,0.0002431546868759,149.82343112764522,70299.95059483114,46771401.40421631,35753824.966784626,46771422.4413006,,0.0855057078053906,,909.3014584301054,909.301458430113,0.0260813351284228,4304.41594454073,17217.66377816291,0.149985019702456,0.813873464153,4045.0,9987.0,306.12876332326965,0.7419354838709677,,,,,,,,,,,,,,0.0,,17860.45,56272.0,1.93763912918861,10670.7,1.2831
2013-07-08,10853.0,38.01525381902337,38.01523674957237,66.92844971,66.92841966,0.0365207121384289,0.00023501,158.755535665751,77594.55053566575,45282186.66872587,35754420.93023267,45282207.00115394,,0.0805883111271027,,874.0727920863974,892.194974014345,0.0292274755427789,4575.89074355083,18303.562974203334,0.17100711323109,0.813173682519,4347.0,10537.0,319.31403760402003,0.7419354838709677,,15224.6904296875,1640.4599609375,1234.9000244140625,14.779999732971191,3484.830078125,16.394798278808594,67.80596923828125,25.337617874145508,17.145421981811523,,67.7379150390625,66.20268249511719,0.0,,17860.45,56272.0,1.93763912918861,10706.1,1.2863
2013-07-09,11154.0,38.69903797048379,38.699020622274006,63.03263377,63.03260551,0.0384478891763745,0.0002348071030099,169.09381659769568,73898.52416171759,45316821.50999563,35915553.581745915,45316841.8248696,,0.0798353102280905,,874.0727920863974,874.072792086401,0.027286847539098,4258.94585987261,17035.783439490446,0.162697635969543,0.812907331551,4398.0,10620.0,302.90053646066644,0.7419354838709677,,15300.33984375,1652.3199462890625,1245.9000244140625,14.350000381469727,3504.260009765625,16.525920867919922,68.20122528076172,25.592695236206055,17.232452392578125,,68.18632507324219,66.60362243652344,0.0,,17860.45,56272.0,1.93763912918861,10706.1,1.2774
