,BTC / Active Addr Cnt,BTC / Tx Cnt,BTC / Miner Revenue per Hash (USD),BTC / Mean Hash Rate,BTC / 30 Day Volatility,BTC / Realized Market Cap (USD),BTC / Mean Tx Fee (USD),BTC / Exchange Withdrawals (USD),BTC / Exchange Deposits (USD),BTC / NVT,ETH / NVT,ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (USD),ETH / Mean Tx Fee (USD),ETH / Realized Market Cap (USD),ETH / 30 Day Volatility,ETH / Mean Hash Rate,ETH / Miner Revenue per Hash (USD),ETH / Tx Cnt,ETH / Active Addr Cnt,LTC / NVT,LTC / Mean Tx Fee (USD),LTC / Realized Market Cap (USD),LTC / 30 Day Volatility,LTC / Mean Hash Rate,LTC / Tx Cnt,LTC / Active Addr Cnt
2018-06-05,655014.0,214242.0,5.038561e-06,38570079.4652277,0.0270514895646877,90658655065.2021,0.659939676337912,195219135.6030829,192096783.95639,71.19478616,49.60065954,270066487.8374287,254123631.2568919,0.4936388397309869,45033252345.15688,0.047048725670243,209.225010050964,0.704636482777,780654.0,380350.0,144.55165112,0.1319869673795104,7160167210.118957,0.0384264132248452,322.477631958389,25331.0,98513.0
2018-06-06,653426.0,207161.0,4.554756e-06,36103754.4868986,0.0268985160359851,90659206350.9164,0.7223581420023505,210946282.93355903,213237794.9800161,75.26794022,48.45330176,245511783.21108252,231504147.22859815,0.649626920499122,45046277231.16071,0.0464514179898051,206.23499840861,0.728299735016,754070.0,374278.0,187.95466557,0.12602630686977,7158718946.564295,0.0379755099528348,319.962205812068,25298.0,96021.0
2018-06-07,635530.0,207335.0,4.567815e-06,35121339.3988197,0.0269090509142544,90649008173.06058,0.7624359440286606,209532573.82047743,179014678.57093385,76.85126133,48.92710503,296497068.4514053,238629889.50519624,0.490239624712376,45007691078.72825,0.0463961304934079,206.405105067114,0.723774633702,775828.0,403581.0,175.28190897,0.1316796696374486,7156913431.056516,0.0378574158895177,322.905294257846,24261.0,95362.0
2018-06-08,640966.0,197681.0,4.518694e-06,35612546.9428592,0.026763182115375,90608957747.42648,0.6846999529643669,181668147.9004976,157762925.81148863,67.76051999,47.56674509,214180011.8992712,221098592.99435985,0.4566624493672435,45056118353.43256,0.0463988821881481,210.162786482889,0.701968775727,720017.0,364344.0,160.72916671,0.1221649082224842,7152884235.931754,0.037819080221557,315.890781312778,24567.0,96182.0
2018-06-09,503993.0,176022.0,4.498585e-06,35121339.3988197,0.0264650459128593,90581266043.1509,0.8193618514790805,107707222.40747584,140952375.3379373,89.76381657,89.50785231,155005730.54854795,146065203.90955997,0.3401479670675975,45164386381.5433,0.0461947601173178,214.484503580241,0.683538076857,769427.0,388714.0,212.95351665,0.1225969234996266,7151563133.387924,0.0371197139758445,316.435420590904,20762.0,85575.0
2018-06-10,527886.0,178072.0,4.014663e-06,31191679.0465042,0.0308678510247254,90349348186.30891,0.6294733434774599,171187409.01440418,199949766.45224544,70.33397232,60.13035881,218625976.80645016,225808932.33352557,0.296786651045866,44866651450.14459,0.05065053604323,212.314648981598,0.593763183433,771280.0,406267.0,93.25454053,0.1312073149748686,7142051857.96757,0.038538961461256,305.542635028394,25369.0,96174.0
2018-06-11,586393.0,213701.0,4.092731e-06,34384528.0827606,0.0310276146535874,90206339223.1014,0.8059733871243125,286310113.06735265,239764100.85204104,62.79596826,48.88507796,235132702.49177852,230249575.7725872,0.3258607857994988,44679859294.84879,0.0507400152099463,211.892917628503,0.615553126417,768985.0,403546.0,122.00783569,0.1082926760934104,7136533302.752727,0.0376356933594625,300.846655023215,26612.0,98943.0
2018-06-12,662032.0,216723.0,3.89068e-06,35612546.9428592,0.0313135702436427,90054863441.11913,0.653748697387528,217118187.9027062,206001613.76466507,60.86406886,44.29318935,286183957.2223955,216437802.53858483,0.2968996742860512,44293859835.172455,0.0503125976485614,220.438203180988,0.541587973212,770199.0,355775.0,109.03112143,0.1095226495898331,7123251472.731953,0.0389912123600686,334.681990638613,26317.0,98687.0
2018-06-13,660241.0,212718.0,3.793825e-06,35121339.3988197,0.03160659059877,89754268971.23383,1.125472445253476,206651368.93263227,229332411.66636944,55.35939554,42.82367035,281212320.18804,249514350.16613737,0.2895379398293888,44017677805.55544,0.0504087678160054,217.645406940613,0.53029539655,797637.0,385073.0,95.35506925,0.1058099103714122,7105274973.039131,0.03946627548125,308.517926223868,27872.0,102552.0
2018-06-14,586144.0,212115.0,3.96316e-06,37577377.119017,0.0334043103746778,89710169059.74702,0.8848956667568076,254876788.0755336,246088943.92403728,58.89890461,38.89934341,277082447.60039115,306502631.5008507,0.3536530748085331,44166391384.38654,0.0536142878098204,218.663151928398,0.57591399932,765916.0,372165.0,105.16680539,0.1086922811915189,7114256941.146558,0.0417761713356546,303.417561966943,26216.0,105570.0
2018-06-15,613937.0,201252.0,3.81375e-06,37577377.119017,0.0337159279425626,89605143511.03595,0.7089186885405341,181781064.5187663,179770545.92951992,75.04613213,41.48458815,256815706.17658517,234267797.16003987,0.3831904221716884,43923840883.26385,0.0544081555013289,217.961270011867,0.545841328353,763803.0,385201.0,120.81705641,0.1021140979928566,7104603738.814611,0.0424218567347525,292.65056576977,23052.0,94285.0
2018-06-16,434955.0,155858.0,3.856532e-06,40770226.1552733,0.0336388923498762,89591428083.13474,0.6867776658625079,109765106.2758358,94957838.70782045,131.83076023,84.09130077,109445347.06694388,126763595.43597318,0.4474128669688042,43932965798.46923,0.0541613051923394,223.819482572462,0.543997474447,639775.0,310364.0,211.00034112,0.1017034160676863,7100803759.911328,0.0420796648417149,310.701909078934,19900.0,82931.0
2018-06-17,439145.0,145540.0,3.844769e-06,38559792.2070958,0.0331725490181448,89551894479.27373,1.0280064698027982,107786894.57913254,134633255.3095809,120.02765783,93.61702138,102849270.0312749,116291239.1956013,0.2375177731109063,43907441115.92099,0.0534370328701496,225.611671461035,0.52737795339,648548.0,321511.0,179.81199446,0.1000132195079288,7096151265.400989,0.0414997590700591,321.095106741786,18868.0,81397.0
2018-06-18,569167.0,194397.0,3.982349e-06,40279018.6112339,0.0342284089486041,89527045945.22394,0.5976792554603273,159577682.29860732,163538636.38352567,76.37397993,64.50505351,155436790.61477864,161127602.52865317,0.2462251324844706,43945253032.21733,0.0542666293209406,234.104431641545,0.535317886681,695753.0,344436.0,93.44299662,0.1112801688777796,7094562537.733424,0.0424657527979366,299.727041746391,22173.0,89803.0
2018-06-19,628857.0,192770.0,4.083288e-06,38748592.0678864,0.0334397319423658,89495697653.1526,3.247994211489495,167035881.56287566,142989943.83214554,77.15826161,55.67877616,189349331.49985737,182376373.65541604,0.3212344805769954,44033156200.39131,0.0545458219966172,230.642694151332,0.564408959717,778765.0,375907.0,102.2301734,0.1055074809155868,7088373912.405252,0.0417362188273578,296.911699306617,23656.0,92042.0
2018-06-20,590701.0,199288.0,4.262691e-06,39122596.1405431,0.0334804061410878,89462192556.41559,6.645540681328968,153595200.0503295,139934994.38013554,85.72350552,50.52483534,209637348.00983304,241739241.96168455,0.2917622208504132,44053017633.63571,0.0545016830710443,227.482160292696,0.572656855441,803076.0,388423.0,129.72921544,0.1037374959993157,7080313286.222643,0.0415438358730013,298.505143131161,23127.0,89657.0
2018-06-21,556428.0,200306.0,3.985906e-06,42908653.8315634,0.0325990546118052,89493325670.53888,2.477136363137783,193358425.0054486,184683010.52977708,82.58212563,57.81188488,166760163.05161852,178631158.28571796,0.2907712538002826,44004497823.63051,0.0528235184896009,234.996372536243,0.540369464175,752035.0,384776.0,167.50852524,0.0999039973057032,7074292243.601823,0.0409512786167305,313.709565902372,23961.0,96799.0
2018-06-22,616964.0,202454.0,3.597787e-06,38112980.756271,0.0357519136024131,89288292905.16862,2.024786472742926,239424046.19311285,256092707.1518467,60.1567451,44.44211425,269604231.9051863,240904856.15264043,0.530097286654412,43623517020.10117,0.0542189918513049,230.965772967199,0.499506692899,770457.0,383910.0,114.31996779,0.0894600026992163,7061266161.711625,0.0447645350752138,290.152258053577,27279.0,99464.0
2018-06-23,473376.0,159934.0,3.593935e-06,40384615.3708832,0.0359729597005105,89242789147.86685,1.198109825050922,108949137.49484912,99202177.8427592,121.5280629,84.49509579,125518498.90665388,119913349.82245009,0.2440801885671754,43644786379.388725,0.0539203653780136,232.795706853636,0.49610370784,675918.0,340250.0,164.68409701,0.0842964115300117,7054689460.361646,0.0440122444622726,294.874446701827,21648.0,85449.0
2018-06-24,465159.0,160718.0,3.568247e-06,43161057.6776314,0.0358878866098631,89170009938.7365,1.047114127820515,138853272.3560539,151745225.0223336,95.49255597,54.98962924,177832268.56627637,141815561.2041169,0.3482075270130039,43473601917.30059,0.0540799729254088,235.21501095748,0.466667497522,671994.0,359869.0,133.51664434,0.0885430430566304,7048400158.708513,0.0438522620592898,302.220073487994,23209.0,87702.0
2018-06-25,618481.0,202227.0,3.642603e-06,39627403.8326791,0.0360811933212783,89120017810.51105,1.081132080757859,216815008.53575525,222175120.46571067,72.98799104,42.27007831,229554999.5830336,178838700.2593863,0.2892484784363474,43334471379.85438,0.0540884286481636,222.789893041512,0.502470428437,837265.0,492435.0,137.01126077,0.0883804037454014,7042160511.699008,0.044020025233331,304.611314071066,23034.0,89101.0
2018-06-26,601757.0,189209.0,3.554599e-06,36850961.5259309,0.0362121287372244,89048198901.93529,1.015459593419805,145129502.69256303,146611060.7395953,86.81561553,51.88070688,166851252.4898284,148515963.90195668,0.229503898328152,43098804188.75703,0.0548452805234353,223.716137019339,0.470531399341,732170.0,372838.0,156.38196844,0.0803184083373555,7030209275.242818,0.045159966334161,279.149831670878,23534.0,87753.0
2018-06-27,591319.0,189544.0,3.594003e-06,30540865.3742304,0.0359663688621904,88315502184.964,1.0450504073536848,187975000.265526,205928194.07058796,68.43040294,54.18354482,181451909.41824177,174116305.3275713,0.2222697773683914,43027426172.53384,0.052017311414589,235.988324967149,0.454351223807,771938.0,382764.0,122.97041325,0.0970900994134641,7023549024.977362,0.046225489939802,268.233357806653,25053.0,133297.0
2018-06-28,566389.0,195746.0,3.406311e-06,39627403.8326791,0.0353660334022394,88159471220.69525,0.8428383130326146,130793699.26761752,175820408.84781915,77.30940391,59.65882809,133830816.31047297,128915693.11284404,0.2086383905036468,42831755233.0307,0.0491914687779657,227.192114011679,0.443854819481,744784.0,393195.0,155.53455022,0.0773851618587027,7017804870.852803,0.0451344393080496,278.110167493332,23674.0,112958.0
2018-06-29,584573.0,194630.0,3.616715e-06,38112980.756271,0.0374746918231094,88152957725.12466,0.8617839002673436,155132056.84306756,167687160.61199304,81.71374546,49.87551687,183915729.03216767,148843521.27516967,0.2330764944120704,42792026061.3662,0.0500054532196123,225.38846752451,0.465761095788,735092.0,379509.0,140.94991355,0.0816697795764257,7012335668.787801,0.047477890329335,297.299815998656,26279.0,92676.0
2018-06-30,560237.0,177709.0,3.702296e-06,35588942.2955908,0.0377142083637863,88152136144.97815,0.8285630122191759,126361825.52783224,138717958.21703288,102.69103463,85.95968757,104147347.69061191,94412213.27995276,1.4262590849601458,42830349652.24215,0.0500252388667795,235.798670270873,0.501958769264,632981.0,261580.0,195.3290645,0.077636542598902,7008813714.852306,0.0476219887475334,302.684571474755,24369.0,86765.0
2018-07-01,476547.0,153443.0,3.679285e-06,37103365.3719989,0.0376643457778898,87959605084.55049,0.6889840234244369,88010553.39841628,87921996.70305417,77.44021867,103.42448218,88393625.94452599,91483816.0466049,2.3490336824639586,42827734275.26138,0.0499817564444743,227.094807277669,0.544906194224,622633.0,197829.0,247.51360034,0.091014149365002,7006205686.401287,0.0473137188410313,273.04771937209,19843.0,81689.0
2018-07-02,662310.0,206702.0,3.761544e-06,36328697.2314513,0.0383199062713989,87993134445.45543,0.7715675378412259,177663045.99602735,192535297.90406603,73.01715353,66.27111785,132745566.6406383,154554620.61769977,5.700029262117273,42904276093.454346,0.0509024599645617,232.814643887435,0.627768780924,489559.0,235721.0,117.93292749,0.0938495721274708,6992331112.463713,0.0490157854182185,253.305481172739,24496.0,110184.0
2018-07-03,655359.0,217338.0,3.593528e-06,30929068.6931176,0.0382956979376019,87939160366.14174,0.8297460343579377,269085752.1972642,153284540.81698313,59.24213494,55.8338936,159137736.8726988,161599578.37871313,3.237123409081208,42722738982.29591,0.0501368931430903,232.365532950164,0.563795219684,573532.0,232199.0,153.79265752,0.0929897325378292,6989829263.096343,0.0487806836528721,263.47305698073,24711.0,90781.0
2018-07-04,594400.0,201935.0,3.615211e-06,35728406.9386013,0.0381851210414458,87961482994.57195,0.6909921564901143,135387461.81579894,129919951.11511897,88.05954549,66.7011589,125261184.05316038,154052074.8860217,3.065402117656226,42729857875.77755,0.0497389770804408,232.249910266823,0.543447410101,447112.0,230552.0,112.46263817,0.0975993237484712,6986726589.979897,0.0485095025383857,260.529223941839,23806.0,88568.0
2018-07-05,555588.0,202507.0,3.587806e-06,36528296.646182,0.0379837833603195,87939568823.06439,0.6497453300858858,193673392.3678061,210812421.7568826,80.72358248,62.55115136,162270336.818733,187698805.65632892,2.2675820363539043,42507309919.42334,0.0493001877704149,239.330472152888,0.519038063564,527586.0,253141.0,106.15161127,0.0872179798665458,6983337057.607915,0.048232402211819,261.019862781655,23983.0,88576.0
2018-07-06,640591.0,200485.0,3.618927e-06,42660784.4043001,0.0380336136742376,87877231207.29042,0.7085604332166341,152703388.48850203,130496312.64437088,80.03087194,62.98692858,156138872.33942813,172061762.425557,3.425129628288997,42492515143.345535,0.0493369010598345,237.588181067039,0.54268692399,459075.0,219912.0,157.14083287,0.0866284259506545,6979608533.625446,0.0482482015114836,274.980299031459,24071.0,87054.0
2018-07-07,460458.0,164668.0,3.686941e-06,41594264.7941926,0.0383081810461072,87888016758.03949,0.6747231609792467,81685116.92535539,88406892.92433053,133.7786772,90.96000253,121011788.04234467,103338549.4757328,2.9927972027719574,42517375054.60811,0.0497220665762161,237.551339471863,0.551052944545,484105.0,217148.0,188.43288686,0.0889430696032059,6972449418.787345,0.0484262448020602,273.533349103409,22266.0,82623.0
2018-07-08,501981.0,157910.0,3.667057e-06,42127524.5992464,0.0383074901850889,87811069816.16791,0.6662233672435165,84114700.4398425,95845261.22275554,88.423996,83.3206564,155079326.35979614,121272178.3387302,1.0639872226750706,42516175542.78629,0.0498399462300532,227.715052676006,0.538578146618,631505.0,272797.0,198.15517765,0.1036791111962314,6966148342.294967,0.048455512622823,276.745989109657,23433.0,88712.0
2018-07-09,627774.0,206977.0,3.658018e-06,36261666.7436551,0.0382998903894885,87798583312.99117,0.6365853403626179,140608643.81537676,131391772.47817022,79.23672317,56.60133439,151598270.8191373,148603503.60317186,0.7936438525653219,42455290777.8307,0.0500175741557118,239.472361991677,0.49580752825,651926.0,290889.0,143.89515112,0.0889671687830014,6960933972.339121,0.048484104784884,291.756848064965,25599.0,95338.0
2018-07-10,669373.0,215433.0,3.465305e-06,39727855.4765045,0.0337369895203522,87711917204.74324,0.6681653089854815,146077931.23001492,169240832.66822013,69.88166684,54.61837055,216877001.82805356,178086697.6057015,0.4597183759913419,42155159534.153625,0.0464572227678092,234.215186077569,0.451471039085,691771.0,294141.0,101.66172192,0.0853471511236577,6950611042.443629,0.0462642413697346,248.395632395102,24924.0,92583.0
2018-07-11,636817.0,201326.0,3.502505e-06,35995036.8411282,0.0336651942869924,87653348636.93329,0.6449989462771946,160866468.9890205,135151971.76237285,72.0539534,73.70295573,144308403.2406862,112458465.27659932,0.581527693456674,42139211781.64606,0.0467679739755756,230.452800662537,0.482270342358,643920.0,271336.0,164.31170761,0.0818749302516631,6947070077.777687,0.0468023328249937,266.688334005594,24058.0,87120.0
2018-07-12,923421.0,207840.0,3.378122e-06,37594816.2562895,0.0331195828251257,87554015386.8039,0.5616309716450492,146268213.93687612,123358153.2106814,75.92079329,78.80040271,112533091.10711543,96636158.18657242,1.0207017213767076,41981112767.55136,0.0456165112308519,238.768687741443,0.449440114192,566058.0,257081.0,161.55368941,0.0848166599389535,6939914227.792844,0.0454787683071012,270.058042197001,23396.0,86052.0
2018-07-13,941540.0,206358.0,3.405833e-06,38128076.0613432,0.0325895845474379,87468928770.95923,0.5871285845800395,188348847.44591013,153564339.2200326,76.36478348,84.5222297,89613298.99805075,101740927.17491747,1.173037273279628,41924466531.08023,0.045496070827979,237.418531398825,0.458952159299,563317.0,239602.0,189.07049146,0.0836265233049159,6934365234.32078,0.0445602341645593,272.865034025453,22925.0,90419.0
2018-07-14,793757.0,175324.0,3.424352e-06,35461777.0360745,0.0312121300414995,87448677911.15529,0.5289618710301517,78614711.82732585,56053597.777444825,134.75844443,108.45982783,89907441.34891166,81864516.89045393,2.499974797153801,41900529737.83996,0.04222561860022,238.046614176893,0.493342626749,508951.0,229822.0,222.9266606,0.0777118789058861,6932625632.287071,0.04203865264354,274.856493652757,20604.0,80204.0
2018-07-15,502106.0,158295.0,3.475595e-06,35461777.0360745,0.0306987698618989,87457223124.54443,0.6063129628454756,78150683.26817103,73099001.70763326,124.7393749,129.34393711,80937867.0984648,74759626.92965531,3.522490490641822,41929860932.35874,0.0414336333581726,240.401580848252,0.522256844611,453706.0,231420.0,228.60220554,0.0885608234875016,6931679254.023085,0.0417276705489912,279.946428720401,20525.0,80184.0
2018-07-16,602482.0,213849.0,3.6996e-06,31995588.3032251,0.0322558181055249,87488409414.2047,0.753014745919983,139170087.00282627,197717991.16516945,73.93288393,56.20604181,196936156.67398423,141005889.44369087,0.3954166777283644,42006195012.946175,0.0428673200032135,233.329632551558,0.496362564965,703999.0,341295.0,161.45825367,0.0887918346297461,6927429685.065269,0.0435325557799132,297.842318129937,24656.0,93650.0
2018-07-17,681518.0,232829.0,4.154258e-06,41051426.467194,0.0358114919850822,87629108781.3666,0.7937988501880805,172906015.54920086,242452252.88454023,68.68715411,59.76116121,206796008.6947492,184885193.86951405,0.3609050529724731,42106459001.48527,0.043699230076975,235.329651653222,0.521867751887,701292.0,357364.0,154.58834884,0.0948098599131938,6919088078.621915,0.0452547298608869,291.039646197593,26357.0,93811.0
2018-07-18,762246.0,233249.0,4.204711e-06,44793365.5190134,0.0352312673510339,87673496385.96443,0.9859172941955386,224103165.6545416,252386185.4069956,68.87169885,52.92061812,222234406.2873945,173741979.94567406,0.3071630346988243,42063307983.13525,0.043632408914808,231.846235609032,0.497564080125,746145.0,409849.0,108.82249575,0.0896353678711186,6912065612.468864,0.044886431635899,283.32998669567,27529.0,96322.0
2018-07-19,626926.0,225038.0,4.252942e-06,44021066.1135132,0.0352699382814659,87745663032.72733,0.955121896992961,185777925.5896221,192827360.1177191,72.44597947,63.11942186,169283773.91447425,141229431.12566546,0.2753875255628639,42020406339.92696,0.0430740706489084,230.299430685117,0.49111357768,734702.0,379165.0,180.87244901,0.0884736605834213,6911377409.684884,0.0448811335563792,275.620327193747,24023.0,90474.0
2018-07-20,653321.0,226470.0,4.167547e-06,39644702.8156786,0.0355053702920335,87767674049.67972,0.7512705605601483,180121485.27724177,240348622.53754783,82.15053579,55.49676133,155557318.0049805,161938166.23346034,0.3719959069444901,41854243191.381966,0.0437168020760591,231.640159968137,0.463866084011,671608.0,356950.0,166.82317427,0.0778302723888997,6908604794.996364,0.0457218148853712,274.202633197036,26317.0,99530.0
2018-07-21,511119.0,186978.0,4.207292e-06,35268339.5178439,0.0355089336839092,87813103214.47151,0.6942009393809578,98914494.41188368,114967061.71068642,111.12242068,88.25709648,102650802.52541997,98535322.92059976,0.4400840199970428,41888116953.17912,0.0441828384981015,224.638320028577,0.503695399449,620634.0,319591.0,156.26190671,0.0814606423500444,6905961126.400353,0.0460239214769661,262.042015105775,21320.0,88770.0
2018-07-22,459458.0,167495.0,4.185435e-06,46852830.6003474,0.0292687576529671,87845265708.48506,0.6517708268508868,89794360.14222176,81424957.41764095,140.62736039,97.92874455,74559333.38826671,90020277.44989981,0.2489763751181656,41855710556.66756,0.0376771713947208,231.379787393801,0.483359719311,675356.0,338502.0,228.00107086,0.0826041967354028,6899959475.527344,0.0397830564334234,263.536551313602,20094.0,81765.0
2018-07-23,716690.0,229101.0,4.391258e-06,42733900.4376795,0.0298972963590235,87944270207.64722,0.8835178274095254,174061799.39237902,245972950.54826465,77.42290275,65.41391864,180433616.66805348,144815419.89551643,0.3304835143311757,41776924953.221344,0.0374652839482304,238.572166934394,0.457259789023,758657.0,398296.0,198.45416882,0.0868335337262421,6892718863.442973,0.0395922233673154,302.575887590316,24608.0,91920.0
2018-07-24,717759.0,259522.0,4.790028e-06,40931868.4915123,0.0329441637473302,88137409147.59769,0.9622838974611646,252240966.10585865,321277699.9502804,67.73000857,59.92172702,201940812.4476022,175507336.53235346,0.289670628340677,41920877934.42524,0.0383510182518755,230.550355514216,0.504929658747,784910.0,423877.0,141.17954553,0.0917706376519316,6893971414.325474,0.0425269981293962,297.851295356368,27177.0,94248.0
2018-07-25,771199.0,248976.0,4.665243e-06,45565664.9245137,0.0334991377521405,88231414958.35448,0.8754028558708323,231907196.3561259,243826055.64850768,73.68603379,70.25082185,174648871.349277,142472411.77083597,0.266177236676724,41918893381.00997,0.0383839779272284,237.388042033475,0.488891353085,787527.0,431947.0,173.86922111,0.0930811313250914,6885997992.8694935,0.0428871276575715,294.541836519075,26230.0,102912.0
2018-07-26,641543.0,230206.0,4.498952e-06,42476467.3025127,0.0339725815634445,88227514058.97098,0.8189232917754765,176929081.54807094,178038221.30910227,81.1591079,87.85004372,125545082.83352908,111316829.90545002,0.2497166317492549,41835502956.29141,0.0368586490940161,239.016674022117,0.467110646495,725630.0,388974.0,176.11962702,0.086681734988242,6881996106.493514,0.0415110930761584,308.258095493158,24887.0,87723.0
2018-07-27,721812.0,232444.0,4.639711e-06,42991333.5728462,0.0342421471242735,88318356500.61284,0.7366397994331572,206739607.38342035,186106755.09665105,78.4760784,79.15269511,115723426.96449986,125097895.81853296,0.2160840815021464,41834134318.45316,0.0367433438533047,239.58644814175,0.473315531484,788715.0,416595.0,157.30366098,0.0801772715436412,6881072816.104797,0.0402744602758373,268.047252829984,23919.0,86848.0
2018-07-28,545883.0,181696.0,4.644211e-06,37327804.5991779,0.0325939775001048,88372343615.79213,0.7326495578280435,69449530.94298193,91932158.89000157,125.25290844,120.16046298,83877478.02218243,77241789.159056,0.3402416283615571,41828052197.39815,0.0353929407136596,245.898193851946,0.460898867752,703973.0,382761.0,244.39137099,0.0837561769339322,6880615579.454703,0.0372724057014553,294.540295260855,21007.0,79977.0
2018-07-29,494042.0,172401.0,4.295212e-06,47480188.0482407,0.0312736828213837,88465781418.67242,0.7673100292737224,69746501.92836119,75922249.07467622,95.09701815,138.20009656,79231907.7842903,67282598.50343408,0.1979900530645025,41824496012.26894,0.0347387290500299,247.445700235979,0.45420217915,716354.0,359339.0,247.6159864,0.0877515022272737,6880007457.26503,0.0354356061106747,307.00760934597,20525.0,81138.0
2018-07-30,638966.0,231060.0,4.056047e-06,39630250.2088987,0.0312753103674933,88505738374.0948,0.8668406044379836,166830661.02163965,202761248.10254297,76.71115947,66.70053009,167150094.945085,137372602.1328574,0.206514227896545,41766847165.73419,0.0345288623005948,245.949346383759,0.445342836084,757712.0,376103.0,156.80192695,0.0876033789837893,6875890650.751771,0.035604991716077,253.410056147087,24597.0,87034.0
2018-07-31,696566.0,243458.0,3.83176e-06,43474975.9754336,0.0333827060576418,88490167565.19528,0.8135723618822855,173973188.6437243,224944145.0795718,75.04688012,36.78009058,148096728.49780184,126664554.79071444,0.2061575793384192,41551674200.53664,0.0359398472043034,241.849167200002,0.432926372227,745063.0,374451.0,154.82945781,0.0826942423434765,6872682805.183415,0.0364541048656964,265.814590995602,26391.0,92482.0
2018-08-01,698015.0,238104.0,3.757959e-06,44362220.3830956,0.0330924147139894,88475673904.75757,0.6722055990718971,215671602.88890457,197312886.4401112,81.27259845,70.04656592,142823176.02160755,143648045.8603611,0.4135259840089518,41465196507.44298,0.0348231891079718,238.51984359779,0.430559827199,757758.0,374393.0,178.9359,0.0909232163962719,6867819094.267622,0.0342043435250391,235.278451540363,25275.0,89655.0
2018-08-02,622521.0,222669.0,3.738329e-06,45249464.7907575,0.0329231528723243,88455103468.51814,0.8523615370210951,123564777.3152986,166786279.6029798,72.51856506,67.07432098,188855643.7479457,117653150.71869734,0.1759750920858548,41286857260.39515,0.0345961594427002,240.828407666852,0.412497677037,779928.0,369948.0,176.84962997,0.0794376024463283,6863882023.657394,0.0342992415627919,291.845398400068,25323.0,92788.0
2018-08-03,694601.0,232465.0,3.666289e-06,49094190.5572924,0.0331438395165845,88404315032.72293,0.743752289766569,185829951.0463754,217362744.84856355,72.42340857,83.61876288,136230181.36815196,121842618.0616482,0.1905894057205045,41263936451.434425,0.0346987070649119,238.112969100474,0.423092328215,753190.0,394710.0,167.7313401,0.07353306749335,6862115718.767474,0.0344848445801747,254.775583112636,26780.0,92906.0
2018-08-04,547308.0,192558.0,3.452246e-06,52051671.9161655,0.0349138873406025,88320366536.9494,0.627361905327706,106784657.34973869,106757195.88604034,126.81310984,114.74788106,109207328.64709608,101146121.565437,0.2264123484802336,41202326124.79707,0.0349176513225693,247.710838881792,0.398851994533,720548.0,340854.0,144.36543023,0.0705136797634636,6855089664.206864,0.0358235253761181,259.11933590547,23099.0,83581.0
2018-08-05,495532.0,171233.0,3.463107e-06,47319701.7419686,0.0348887053402124,88310138724.7545,0.5575442671506998,72196761.2795835,97180564.00618948,119.92589293,123.97419822,98798338.03979371,74177594.02910091,0.1525716251924593,41202767967.60296,0.0349459213643094,244.944693996486,0.401780657607,704249.0,320195.0,254.95565098,0.0771948389529463,6854288873.601397,0.0361184050384148,268.116535068855,20546.0,78386.0
2018-08-06,651894.0,219051.0,3.426879e-06,38743005.8012368,0.0348309145650653,88236864036.56796,0.5627070177392058,154707789.27002397,120323272.59333248,76.07252696,89.29008982,106215769.4278218,103900189.43521172,0.2472585661383931,41117769945.51159,0.0344926597007006,246.449693094132,0.396691831003,699536.0,348727.0,149.23373836,0.0777100962099857,6846302062.003819,0.0360078974362108,267.477021203387,25055.0,87575.0
2018-08-07,710766.0,236513.0,3.32167e-06,44657968.5189829,0.0352860467052966,88160769310.86882,0.5396162380451757,138956790.07081383,165474366.80592832,75.2660141,77.39906056,130438932.56800514,108624211.58659816,0.7997396445859944,40596318697.14031,0.0361664792510108,242.499540012759,0.392845609628,636342.0,323836.0,157.61845087,0.0720385807229066,6839485518.982587,0.0386872932534947,285.925333775721,27848.0,96639.0
2018-08-08,634443.0,229381.0,3.097534e-06,46432457.3343067,0.0375366586394604,88020049712.48042,0.5529128056487528,197438771.28265637,233204247.5029564,64.94526421,49.12874989,177622664.8531901,154691816.23616275,1.8029822485874387,40359847131.92875,0.0374833681331779,247.709179433085,0.38806318313,565663.0,291558.0,40.09706231,0.0688988560052191,6740949717.746048,0.0413737893680821,269.887855118429,30528.0,99913.0
2018-08-09,636143.0,224091.0,3.24408e-06,44066472.2472083,0.0371375181335394,87943428833.21371,0.6107809966084115,198501262.42548585,188157369.64856985,58.79461715,63.72485683,111505832.85569046,120350632.95046537,1.6840009050026072,40275075663.33991,0.0352746833529693,247.498854681999,0.392780169524,538530.0,284548.0,98.25286393,0.0684756529632046,6728063807.700231,0.0405987980690581,290.507470534948,28389.0,104649.0
2018-08-10,656819.0,224863.0,3.029437e-06,52051671.9161655,0.0390887448446867,87848274629.8239,0.55822198410595,182383288.76103503,154070865.78436896,65.42406791,55.72100311,139198954.2242676,121259052.68081208,0.8189945031192278,39991237101.90699,0.0384753370751421,245.726480122082,0.342080229533,613892.0,325203.0,152.61283503,0.0535215147823496,6721377432.212614,0.0419432972058667,259.700703135372,28163.0,88470.0
