,"BTC / Addresses, active, count","BTC / NVT, adjusted, 90d MA","BTC / NVT, adjusted, free float,  90d MA","BTC / NVT, adjusted","BTC / NVT, adjusted, free float","BTC / Flow, in, to exchanges, USD","BTC / Flow, out, from exchanges, USD","BTC / Fees, transaction, mean, USD","BTC / Fees, transaction, median, USD","BTC / Fees, total, USD","BTC / Miner revenue, USD","BTC / Capitalization, market, free float, USD","BTC / Capitalization, realized, USD","BTC / Capitalization, market, current supply, USD","BTC / Capitalization, market, estimated supply, USD","BTC / Volatility, daily returns, 30d","BTC / Volatility, daily returns, 180d","BTC / Difficulty, last","BTC / Difficulty, mean","BTC / Hash rate, mean","BTC / Hash rate, mean, 30d","BTC / Revenue, per hash unit, USD","BTC / Supply, Miner, held by all mining entities, USD","BTC / Block, size, mean, bytes","BTC / Block, weight, mean","BTC / Issuance, continuous, percent, daily",BTC / Network distribution factor,"BTC / Transactions, count","BTC / Transactions, transfers, count","BTC / Transactions, transfers, value, mean, USD"
2021-02-05,1257476,100.1369707994527,78.19448392449371,66.527704324154,51.94983895,1108033271.4660878,1159433577.4821062,15.335848749289571,8.168350301726937,5521841.036517059,45707309.16040657,553190047164.6224,228945515947.3368,708423060288.5243,708388214634.6887,0.0531205294908075,0.0351333469894461,20823531150111.52,20823531150111.52,174939225.66548,150360714.35263988,3.02402e-06,67900370258.86233,1307499.8816568048,3971636.72781065,0.005673,0.33614412367,360061,1031685,23057.90520893077
2021-02-06,1147256,102.78890250066104,80.26698510347092,97.042911724672,75.77998948,1144160509.1462605,709242543.9860278,13.619822556809336,6.922570297214815,4468418.624082744,43564259.911064,572081227807.8049,230067166738.64056,732600102916.4373,732567271440.0063,0.0519940687165525,0.0351836300868754,21434395961348.92,21403660624934.46,169173097.2862373,150822109.18229985,2.980474e-06,70225358857.98424,1286586.0251572328,3969911.00628931,0.005337,0.336482889324,328082,919214,18788.903640519704
2021-02-07,1159518,101.5754020007833,79.35187379740937,108.467116694453,84.73576068,758003170.2246525,1010172718.539834,11.521238148172536,5.515805982745221,3304371.749562457,41332308.62678343,567417960031.4674,231227145736.18765,726330767434.7867,726297243547.5671,0.0514902560441349,0.0350204820076713,21434395961348.92,21434395961348.92,166219497.49211165,151801444.547375,2.878021e-06,69605585966.60823,1395628.717948718,3943743.6025641,0.0052356225,0.336474021304,286807,846532,19424.418904979422
2021-02-08,1249543,118.2609279509356,92.3886757142308,58.018884274655,45.32594135,2443512391.6519885,2117660664.1576707,18.79893573468562,10.215085958371144,6408914.371733416,53107372.62011152,671034539635.4313,234851284682.5558,858949072826.5894,858908023361.3171,0.0599907002974082,0.0370098862787014,21434395961348.92,21434395961348.92,172612555.61907768,153078293.98449263,3.560973e-06,82321674245.42862,1381283.6604938272,3945729.82716049,0.005437,0.336096097643,340919,990101,36628.01566205399
2021-02-09,1174227,117.09301235804888,91.477699985713,50.639195098102,39.56134532,2148986795.422699,2379178196.38805,25.312852161711323,13.6791083643637,9107260.453557214,50709680.23322191,677278892414.3295,239578961835.4492,866928505326.4626,866894349659.9307,0.059042094232615,0.0370035419366682,21434395961348.92,21434395961348.92,152367873.85185274,152727901.399005,3.851977e-06,83112802969.83446,1278431.5524475526,3994835.15384615,0.0047988294,0.338213579724,359788,1048055,36989.222757659336
2021-02-10,1191329,112.18409554195982,87.63635112558218,67.446329615151,52.68795185,1653463738.26141,1597781724.2619092,22.50759174451003,12.021435268448135,7669146.780657164,47957723.99370472,655874065331.6436,242177859274.24503,839590396720.4329,839555618021.8258,0.0570699003589131,0.0371177605859929,21434395961348.92,21434395961348.92,152367873.85185274,152548242.2384752,3.642935e-06,80478473043.65392,1292569.020979021,3994872.4965035,0.004799,0.336618388963,340736,1030557,27843.343586757976
2021-02-11,1052110,117.95380555707418,92.14245535780152,79.16895936394,61.84473887,1329781523.5708923,1366819816.9962664,29.540783206740446,15.495728679076006,8917268.498605182,47530871.488884985,696849205406.9669,244676346855.7699,892053672305.5281,892022696630.4727,0.0569271174026808,0.037328265700542,21434395961348.92,21434395961348.92,137450738.2222654,152076225.25490135,4.002349e-06,85518662845.23499,1266185.449612403,3964137.89147287,0.004329,0.336542713961,301861,921764,29252.026127628964
2021-02-12,1157108,115.17655694852893,89.97408684897361,64.824990973541,50.64024765,1298253563.7047348,1591661059.1416671,27.49808601025037,14.143502241013673,9548577.484198416,51727200.59878052,691541856274.4371,247293232790.66275,885248328501.2935,885213432715.1873,0.0544511727375655,0.0373442267782085,21434395961348.92,21434395961348.92,151302363.39685816,151929342.39018276,3.956941e-06,84872500974.7672,1275205.676056338,3966889.76056338,0.004765,0.336327318769,347247,1024658,26790.85607639766
2021-02-13,1217682,113.7719384303098,88.8792162950541,138.541712984465,108.22949001,678975161.8813815,871252719.0421516,20.024954563978397,9.282159852820577,6671965.53719211,52995428.84499493,686989827586.7755,247875653569.7925,879397542244.0934,879358268565.5522,0.0540383087240511,0.037305729387838,21434395961348.92,21434395961348.92,167285007.94710624,152485947.76876366,3.666635e-06,84322591146.14247,1319760.5286624203,3995063.0955414,0.005268,0.336379575403,333184,931336,15270.952475236498
2021-02-14,1122976,117.26771712001974,91.5809807799648,141.371724237919,110.40516076,947950839.5557096,939116725.02287,17.65393583783651,7.240486823129938,5243959.242109755,50411549.68852999,710390897415.3573,248892932107.7428,909642134133.6622,909604761319.9796,0.0526895226528471,0.0372691899691977,21434395961348.92,21434395961348.92,157695421.52382416,152449726.82597286,3.699962e-06,87203835061.46323,1323908.1013513512,3995072.04054054,0.004965,0.336684534731,297041,830729,19695.955049849217
2021-02-15,1140491,114.87463150977769,89.71364789378332,100.875231811596,78.78053587,1108647703.6044614,1428810744.9801066,18.62155016536433,9.383902650117069,5815100.149067167,51519829.79588191,699969965041.704,251660098925.88785,896282713832.7703,896245067820.0278,0.0526930001978125,0.0372429733077989,21434395961348.92,21434395961348.92,161957460.27513483,152828747.2821547,3.681796e-06,85935496507.31345,1323410.7368421052,3942445.03947368,0.005099,0.336728967867,312281,910674,22901.99572779212
2021-02-16,989854,116.64765742336512,91.0996509037967,87.971356766437,68.70399344,1528224519.6883483,1378982854.7536137,20.120529679237197,10.831523145432804,5909779.322686335,43072193.7076494,714997157315.8138,253427470476.52737,915511120381.0225,915481643386.1594,0.0526803960502731,0.0372555080351753,21434395961348.92,21434395961348.92,128926662.25397788,152584794.60950246,3.8667e-06,87774205222.30684,1297935.7933884298,3994898.75206612,0.004059,0.337068733135,293716,877533,28698.474425808134
2021-02-17,1134666,122.08443828349424,95.34483803247788,65.327515056362,51.01912602,1901034910.9992447,2032583621.5653543,23.499133603721223,12.392978051744702,7477697.81679923,52521707.80259697,759906188087.6438,256441633753.0236,973022997734.0734,972985867527.1332,0.0534822114076933,0.0373586766514154,21434395961348.92,21434395961348.92,147040324.64554748,152534870.57151365,4.134173e-06,93276267717.58722,1288283.072463768,3994849.78985507,0.004629,0.337187533693,318209,975067,30790.76890751153
2021-02-18,1138881,119.56428715220862,93.37870227770588,72.22851578375,56.40986311,1415370931.544904,1760289925.5231762,23.98216047851914,12.49001991496274,7613017.46561573,51838389.85907716,751592323717.3287,259416913094.3885,962356492673.0548,962319879398.9148,0.0535052711638085,0.0373847283341976,21434395961348.92,21434395961348.92,145974815.72488672,152312842.849205,4.11017e-06,92253455929.35172,1307053.715328467,3966148.5620438,0.004596,0.338078361194,317446,966333,30692.531637790427
2021-02-19,1248515,127.0247435960283,99.21884158927725,65.272452809913,50.9842175,1944413088.1480367,2015075447.3529615,26.39584191745205,13.624668714893517,8980962.363004353,62359319.69919299,812431840894.969,266023007408.93512,1040114403936.8182,1040069966254.4326,0.0544549387609978,0.0377332789238188,21724134900047.27,21464695458206.266,163253417.20803395,152939941.90109232,4.421049e-06,99713250267.4255,1327707.2352941176,3995186.70588235,0.005132,0.338289215764,340244,1044807,37671.07667473442
2021-02-20,1187083,125.59246271651084,98.10589030881596,89.917037360103,70.23821982,1787663031.2478237,1670734829.8264575,25.614320584630207,12.84821873043192,8240921.186612725,59214832.45408718,813121067461.4515,268422731856.63824,1040935228534.234,1040893524605.732,0.0466053468529605,0.0377379295909858,21724134900047.27,21724134900047.27,157667240.26214835,153790595.21567687,4.346856e-06,99766127200.69936,1320741.2876712328,3968166.32876712,0.004897,0.33888594962,321732,977014,26730.46251392373
2021-02-21,1047141,127.79274982312457,99.8213166149394,81.52316031,63.67927138,2959154911.9100075,1033541955.4664797,24.283702427696152,10.774484184745466,6605361.694507315,57277867.766697206,836988477013.3448,270717042748.06,1071525228027.2616,1071483754190.9944,0.0459748991515827,0.0376207582280569,21724134900047.27,21724134900047.27,152267677.5909614,154051502.94699514,4.353769e-06,102708507791.34526,1447470.134751773,3994926.43262411,0.004729,0.340791970953,272006,808015,37312.66561050316
2021-02-22,1094544,118.57519867512671,92.596743717588,69.997077144696,54.66152691,2294557101.917724,2705050627.25972,25.25931915008092,13.59540311980198,7176596.925804858,52024324.38854304,785161788525.3628,272702546326.25385,1005442646562.84,1005407117714.2556,0.0476111963416573,0.0380089860691838,21724134900047.27,21724134900047.27,143628376.07300296,153477139.94287997,4.192301e-06,96305752507.57253,1334166.781954887,3965124.78195489,0.00446,0.340523940606,284119,892176,36934.31602154935
2021-02-23,1054613,105.13048118272324,82.09322464264139,53.523648851085,41.79500445,2731795944.129889,3257299745.587673,30.973822326127262,15.25479202547601,8920791.52491256,47465679.69649715,706689650936.8392,275132798020.0827,905003103158.0413,904972933734.0892,0.0525997564133351,0.0389111543934662,21724134900047.27,21724134900047.27,137148899.93453413,153252605.75006586,4.005656e-06,86694069721.79433,1295814.0866141731,3963319.00787402,0.004259,0.340258597478,288011,935488,41770.21087765981
2021-02-24,1230122,106.1360497568071,82.89048724380504,63.873027578129,49.88377078,1725249870.5672648,2048359103.3121169,26.044666118865308,12.770530943332176,9226556.277677745,58484106.05619175,721485479733.4623,277427108258.96326,923816728819.236,923775468954.4304,0.052595055799919,0.0389142142764954,21724134900047.27,21724134900047.27,171706104.45129374,154145473.61828968,3.942197e-06,88511954745.28171,1318229.5786163523,3969893.05031447,0.0053319612,0.33962287306,354258,1033742,31128.85215732645
2021-02-25,1217040,100.60849600759803,78.57302077849302,57.659652877779,45.03091969,1403645743.2599657,1643200858.0559793,22.60723001989032,11.61042945599215,7434312.502891792,53813240.39371589,692417061854.286,279084345448.48834,886602532433.4716,886564125918.3633,0.0535468102261385,0.039078349335108,21724134900047.27,21724134900047.27,168466365.60452226,154205749.81481743,3.697108e-06,84948757722.26782,1294256.3076923075,3944076.15384615,0.005231,0.340585202667,328850,1007803,46155.84909678727
2021-02-26,1114180,96.71698759576732,75.53486882146231,74.277588600366,58.00995307,1459126098.268111,1731703447.431721,21.980893895194068,10.402147705160722,6707385.37510212,46871233.45891713,673005069874.6096,281087108423.46045,861734772437.3928,861701756940.6411,0.0517096130061657,0.0391648006761545,21724134900047.27,21724134900047.27,150107852.2114718,154309666.3796522,3.614009e-06,82572143996.25887,1293231.8273381295,3966185.64028777,0.004661,0.340927447769,305149,959347,28385.445355502765
2021-02-27,1202477,95.39723671154776,74.51387465321632,115.789486248987,90.4420669,790951291.5363466,811954295.4639907,14.850840674159915,6.856843198834368,4793299.534453271,49768415.77012321,667344304758.9442,280602418676.0864,854375146984.0432,854337545261.4403,0.0493001493291712,0.0391773452918622,21724134900047.27,21724134900047.27,169546279.07180414,154958016.18824908,3.39744e-06,81808208657.06848,1294119.5541401275,3969720.05732484,0.005264,0.340923778047,322758,939300,17919.98034901624
2021-02-28,1033508,94.3834263489946,73.71983958949995,131.599168965528,102.78785165,1091258525.9930706,849367228.9466883,14.851595756652644,6.818434653167264,3750043.895993368,40888105.18045782,660437333150.3308,281022018508.5664,845557162612.1532,845527627699.7719,0.0494140279829796,0.0391791434736905,21724134900047.27,21724134900047.27,141468550.69351333,154428908.22551042,3.34521e-06,80965206899.61522,1362272.5419847327,3994752.87022901,0.0043921408,0.341137908292,252499,747622,20513.740948954262
2021-03-01,1073523,102.48605600479458,80.04648757753539,68.656987187236,53.62437473,1295753079.6859152,1761973386.3705554,22.161284289828146,11.585672644251126,6176588.909029323,46504577.18532972,722694374334.2622,282968821458.8698,925288521256.2084,925256475763.2188,0.0515465756504013,0.0394426897491565,21724134900047.27,21724134900047.27,140388638.7813056,154415879.69552457,3.833981e-06,88582240858.01955,1355602.8384615383,3995213.83076923,0.0043584231,0.341648089676,278708,868448,29108.71536717396
2021-03-02,1119669,99.02666483883245,77.33614999710551,83.994255124516,65.59639592,1167471236.9138558,1223378842.0006454,18.580404965921428,9.87203266056249,6330792.480113791,49503123.00992603,703290321356.5483,284027729813.23224,900542565669.1764,900507188264.2001,0.0513076487152317,0.0385883715266774,21724134900047.27,21724134900047.27,154427502.970451,154594775.0348473,3.710173e-06,86224468787.04526,1303004.3006993006,3995034.51748252,0.0047940355,0.340979417643,340722,963783,26181.033232440463
2021-03-03,1185450,102.9611465428662,80.40268104901988,75.407462028534,58.88592272,1391098072.5207138,1246790686.188476,20.352729478854474,10.359610778295655,6777153.319852839,54933097.14419532,738006847184.5465,285216111067.4622,945068375223.4532,945027752891.855,0.0517190869799718,0.0386915457127199,21724134900047.27,21724134900047.27,164146716.40061718,155960263.6340195,3.873362e-06,90502693549.2105,1305272.019736842,3995312.13815789,0.005095,0.341340493011,332985,1009379,27004.544110751125
2021-03-04,1042797,97.70278076064491,76.29572743163878,80.393284778181,62.77880829,1173906938.7015004,1222646516.759559,18.623732749511493,9.502606824950504,5418810.117139305,44197046.497267865,705743573116.0342,285827988615.5291,903761087528.4236,903730434298.5568,0.0520681461053575,0.0387700923537612,21724134900047.27,21724134900047.27,138228813.401816,155288659.6720369,3.700675e-06,86540356127.48308,1281870.0078125,3963698.421875,0.0042907619,0.341286983087,290966,896852,26461.536980303365
2021-03-05,1154593,96.94401757235828,75.7020485693579,60.913402461806,47.56631164,1237327231.9743268,1377627751.815462,17.58439851912662,8.579671699962953,5542496.422733488,50988257.58871093,710544001043.6483,286945047632.2714,909922405336.2164,909885139564.5684,0.0514051122904074,0.0387694553543816,21724134900047.27,21724134900047.27,160906977.55384567,155476508.84993324,3.667597e-06,87119006426.50517,1323794.8590604027,3968385.10067114,0.0049944656,0.340827049928,315193,968424,27349.873829100183
2021-03-06,1147083,96.65782376134636,75.44837451683742,114.878026068622,89.6705512,828010092.4849852,626382054.204746,13.281785651323403,6.419056349736271,3826125.413315459,50348123.67582277,712766073873.1681,287516815480.9114,913133225105.13,913094262683.2324,0.0512672387993893,0.0387709463139409,21448277761059.71,21464611407447.133,162185767.0079194,155361936.5657818,3.592997e-06,87436212577.6463,1354244.4407894737,3995000.61842105,0.0050947657,0.340339014928,288073,853619,17974.133488774558
2021-03-07,1043256,100.52395491697096,78.46471305814961,134.102247828306,104.67449679,898807074.4559451,1005874772.8885556,13.753498963265391,6.161028062438921,3565798.1372701027,50182200.35099743,743586241466.0868,288196970438.7566,952634973107.2288,952596600524.734,0.0515535303320998,0.0387677938430778,21448277761059.71,21448277761059.71,155665152.07723814,154719467.44617373,3.731166e-06,91228432806.91576,1372971.7123287672,3995234.35616438,0.004893,0.340341807445,259265,756614,21565.620007303158
2021-03-08,1164249,101.69448226960404,79.38712415003404,82.684605544893,64.54718977,1258847353.6829126,1318653568.4279027,16.237540352743117,7.533556158269135,4777864.20813184,55238574.4917744,758293838675.432,289959318356.41016,971370359588.6667,971327653285.9532,0.0513943510370309,0.0387752265452899,21448277761059.71,21448277761059.71,165260949.11257935,154589062.5070518,3.868641e-06,93046639422.87308,1405609.677419355,3968946.55483871,0.005195,0.340226716661,294249,860982,32039.40760408754
2021-03-09,1088598,105.61999768132875,82.44578925629628,66.214852458076,51.68657348,1549144481.190923,1749615183.7490091,19.423634753613563,9.16716298102712,5815933.428207414,53712676.77566505,796863324525.997,291791561765.3196,1020849011792.8512,1020808894571.7928,0.0517904165663094,0.03889289285093,21448277761059.71,21448277761059.71,149267953.5419015,154024011.0420448,4.164822e-06,97777348562.40598,1313084.407142857,3937751.23571429,0.0046918538,0.339728473326,299423,938346,33754.08664158812
2021-03-10,1165773,107.40986773517557,83.83914373478946,88.596091855041,69.1539859,1534354501.9760776,1529903356.79186,17.907750975943387,9.511668934640277,6136343.624728035,58394406.72433721,816911371885.3296,293741018445.9692,1046579658341.0732,1046536104994.5356,0.0426868984369025,0.0389088996154953,21448277761059.71,21448277761059.71,158863750.5772427,153565717.5406503,4.254345e-06,100224489995.04164,1302069.476510067,3995343.87919463,0.004993,0.340411738081,342661,982213,27995.04579068097
2021-03-11,1084417,109.55638961054424,85.5706284491704,79.352321490767,61.97929708,1415219156.161687,1529917729.4776587,22.124839595261044,11.480944687090384,6493051.009165377,54217036.33112621,842702420956.3862,297076873839.0579,1078915001902.6392,1078875889634.3412,0.0429071098434638,0.0389388237818907,21448277761059.71,21448277761059.71,140738357.0301135,153178066.97992566,4.458713e-06,103306672655.5468,1279353.2651515151,3964712.08333333,0.0044233313,0.340655737324,293471,922585,34049.338229774694
2021-03-12,1186618,107.39011192984628,83.88080152505752,80.492505776547,62.87148584,1344731129.8981142,1687664758.0570536,20.854329165443712,10.145938165993783,6674893.672051013,60426120.11090258,835298467300.3833,299504852791.0792,1069407948747.6104,1069364166291.5106,0.0423796997501076,0.038932881072116,21448277761059.71,21448277761059.71,159929951.1007959,153430136.22155708,4.373017e-06,102395622120.2552,1314902.413333333,3968331.53333333,0.0050262602,0.340053957222,320069,983349,30816.21573720347
2021-03-13,1104466,113.97125429278134,89.02434207141403,99.633854667932,77.82522369,1333217475.027938,1312184145.071657,25.808098319209908,11.913315802531576,7129516.372146794,61906376.12372925,892979804992.9586,301673756781.2079,1143215732518.7434,1143171581293.184,0.0426553711168762,0.0391287649939819,21448277761059.71,21448277761059.71,152466553.57723358,153930663.40005603,4.69945e-06,109470520910.63026,1409159.7062937063,3967057.06993007,0.004791,0.340396622098,276253,870843,31870.73362269925
2021-03-14,1155175,110.69002206378828,86.45821353261208,106.612689485918,83.27347399,2276361845.095891,869647643.7885377,17.292954883874934,8.176218336944158,5286667.251258663,64069055.375422165,872841327919.6824,303262572467.9198,1117474232904.1155,1117424353685.0547,0.0429384561025362,0.0392037457461649,21448277761059.71,21448277761059.71,167393348.6243582,154467029.57430604,4.429925e-06,107017791901.8058,1319455.8343949046,3994931.12101911,0.00526,0.341176781109,305716,873448,27625.050353045892
2021-03-15,1167577,102.62684731098872,80.16375059888122,69.991673837156,54.67180599,1414318207.1318326,2070754053.0255103,21.604948307090364,11.2242243848042,6381676.231914712,58293714.01163414,817776980872.547,304574215782.03955,1046930473230.8708,1046887224606.9784,0.0449026659055067,0.0395932279878943,21448277761059.71,21448277761059.71,157797551.589017,154150781.0290364,4.275705e-06,100232722054.7562,1351997.3783783785,3968058.37162162,0.004958,0.341571596664,295380,936741,36082.7419997122
2021-03-16,1161912,102.5436025972844,80.10266855579424,80.587056858373,62.95115582,1508363527.6517837,1625965014.1059844,19.405078187532126,9.435574486294556,6206822.421041009,58822862.78248894,823385975756.4266,306206688670.89136,1054059319176.537,1054014408098.5796,0.0445915616785015,0.0395834256478674,21448277761059.71,21448277761059.71,158863750.5772427,154189725.330817,4.28556e-06,100942102815.6164,1325658.067114094,3968686.03355705,0.004992,0.34193103908,319854,990064,29870.088471014835
2021-03-17,1110541,106.0822991730632,82.85960908937662,92.434484187046,72.19946481,1921677597.100244,1724871029.470014,21.44748695527182,11.846937360540316,6238211.236756983,56118817.3218534,855156725075.1918,308069023806.789,1094827655431.3872,1094787934034.1322,0.0448269352569987,0.0396332999544182,21448277761059.71,21448277761059.71,145003154.51834372,153624581.80559063,4.479374e-06,104834903552.67291,1277718.4705882352,3965600.63235294,0.0045560236,0.341693342148,290856,949209,27432.09128039953
2021-03-18,1219716,104.13289843438982,81.3278328185194,92.01868212,71.86662533,1674031772.010192,1619187341.0429928,23.77440071335808,11.844190404197429,7984853.930610203,62829759.77964295,841238247131.7288,308941346023.27545,1077129119414.3888,1077083576201.0768,0.0449301121408647,0.0396779187544161,21448277761059.71,21448277761059.71,162062350.6125748,154729104.7508772,4.487139e-06,103134556401.54623,1274966.6973684211,3942977.63815789,0.005092,0.342131696238,335857,1075406,25617.033890112965
2021-03-19,1158820,104.2690406589522,81.43007570016803,104.802898173989,81.84699771,1385478155.5604925,1454542285.9467585,21.163307798978657,9.88858072678551,6668357.792412171,60473870.57050979,847600316852.4818,309791564688.3957,1085329605069.3691,1085285869618.3368,0.0436962068947191,0.0396405204045744,21865558044610.55,21538500525070.703,158461331.28345832,155109804.9721409,4.417034e-06,103930906778.9442,1318040.8445945946,3995533.60810811,0.004958,0.342280179557,315088,997376,24506.413956779987
2021-03-20,1124513,104.04780714575914,81.25580775816661,141.589495284701,110.57387104,858623488.1389015,917121259.9457562,16.861597664867812,7.1761393958536495,4753004.343370932,60816593.37347757,848790771273.1082,310773461977.7591,1086873922161.5632,1086827243468.1906,0.0436112242251892,0.0394466103252165,21865558044610.55,21865558044610.55,167389188.3483424,155823617.39292276,4.205145e-06,104091074069.976,1338006.7077922078,3943913.79220779,0.005158,0.342309801453,281882,866711,20949.12735259532
2021-03-21,1112554,102.61333821439132,80.1264793029748,146.88252435453,114.6944418,556898323.0071119,771230157.9852127,14.88418496611848,5.687345368967269,3582030.01517791,59593764.70955253,837082676388.0167,311613997845.45215,1072003269491.2437,1071956485040.3868,0.0414280375130146,0.0394842962916662,21865558044610.55,21865558044610.55,169563074.09425303,156033939.28913006,4.067764e-06,102679329646.01956,1459640.0256410255,3995802.92948718,0.0052249593,0.343263417958,240660,745964,24274.557295653947
2021-03-22,1144113,97.23115905902388,75.91841427820562,93.544108008833,73.03955248,1450520694.1165397,1550859864.999514,15.508253517521368,6.9166375063046495,4582160.923739057,55972309.29860139,793429308461.5481,312579041626.8052,1016170477565.7164,1016128214849.2249,0.0426063782934361,0.0396670290139321,21865558044610.55,21865558044610.55,164128360.51207522,156249309.96412763,3.947079e-06,97317799664.79776,1354407.1986754967,3969050.82119205,0.005057,0.34238665764,295471,921864,28983.97531228091
2021-03-23,1234149,96.67883750441764,75.48984421821957,61.936459169501,48.3619143,1576808163.3434892,1566508081.029927,14.345864852795284,6.826453490541677,4543207.111098404,59447841.63158089,795110163109.3722,314660686459.7109,1018286990169.8546,1018240863180.5824,0.0422398211508501,0.039562927456349,21865558044610.55,21865558044610.55,174997789.2416285,157006980.35248318,3.931785e-06,97482728419.39226,1350186.198757764,3970662.44099379,0.005392,0.342475014489,316687,981580,39180.7149189505
2021-03-24,1153475,92.61145462469592,72.31307974552308,77.617891747661,60.60577299,1469624298.4773908,1709083390.061549,14.234948074783032,7.110899610976043,4296354.857701925,54261995.61529986,766459477859.8922,315586320011.874,981605643201.5552,981563809860.3994,0.0411489817180774,0.0396959687032116,21865558044610.55,21865558044610.55,165215304.16762933,157726544.62230408,3.801296e-06,93939260015.75671,1355636.6513157894,3995303.35526316,0.00509,0.342195971346,301818,919379,33877.38942061505
2021-03-25,1218346,89.72012004403847,70.06584293105635,63.219683787024,49.37064766,1850615751.494207,1741415532.4101713,13.622874167351766,6.139262575040092,4365480.179934053,53979587.89174,751333130068.8887,316881441527.8909,962090739266.12,962048786089.604,0.0363539483659676,0.0397539832088093,21865558044610.55,21865558044610.55,167389188.3483424,158734554.2360977,3.732402e-06,92064854260.88132,1317103.6233766233,3995532.04545455,0.005157,0.342223924459,320449,1034886,40781.28729227799
2021-03-26,1085835,94.44907817521198,73.75410001920785,68.122111048546,53.19570174,1641031904.4699204,1880047763.8479812,14.994328455904196,7.564864281485684,4402802.421655604,50997980.96703844,798990957335.7157,318864818201.9773,1023183245013.2983,1023145810992.3684,0.0378158061961429,0.03994446603455,21865558044610.55,21865558044610.55,147824218.20034406,157938491.361066,3.992948e-06,97925891974.58116,1317567.9852941176,3936457.27205882,0.004554,0.342369395995,293636,928803,36193.57344974329
2021-03-27,1149403,96.40110685146804,75.27337793744502,136.7450861,106.7753772,764404270.8316478,844231487.5971881,13.04589971171702,5.479860485229126,3732554.68339867,59402268.00579127,816499109542.8602,319878678604.9217,1045674049178.2086,1045627741497.373,0.0369962392255336,0.0399453846067615,21865558044610.55,21865558044610.55,172823903.49571785,158083742.62410587,3.97819e-06,100071347097.80318,1297624.496855346,3995328.19496855,0.005324,0.342243454648,286113,866821,21800.58971831532
2021-03-28,1063472,96.3269192553822,75.21573965188969,167.623024610717,130.88646327,621866477.7797936,667128891.3480144,12.83906963929027,5.18465532927903,3135065.900246324,58499897.5515577,812073818873.8247,320520566028.664,1040002658248.1864,1039955893835.524,0.0365034828597409,0.0399602095783216,21865558044610.55,21865558044610.55,172823903.49571785,158840944.33358073,3.917758e-06,99541528287.5488,1326037.5911949684,3945448.93081761,0.005324,0.342282449496,244181,733563,23546.280534365014
2021-03-29,1115525,99.1168941135727,77.39095115374506,80.014452780595,62.47567241,1605337979.7870717,1598663863.487162,15.579351456234573,8.066881216686703,4790573.011099428,59123424.4830383,839165452849.9921,321976662195.17224,1074744167036.5872,1074698735846.4164,0.0367057170982754,0.0399822150907847,21865558044610.55,21865558044610.55,164128360.51207522,158660347.04825646,4.169291e-06,102869646444.8224,1276135.556291391,3916139.96688742,0.005055,0.342557015783,307500,935905,33349.972840459755
2021-03-30,1154381,100.69135793913654,78.61427822083306,84.043434065344,65.61649424,1682219292.0704095,1314565257.010568,17.510295549255176,9.045636289168822,5666607.433642599,59216257.84149617,855369561148.8157,323820224022.89825,1095581166692.6075,1095536705515.6764,0.0366020883385936,0.0399454748897819,21865558044610.55,21865558044610.55,158693646.92989737,159234516.92280257,4.318846e-06,104854655309.56252,1308779.6369863013,3967805.32876712,0.004888,0.342447712555,323613,998704,27962.983330180665
2021-03-31,1234495,100.49445195742878,78.46209278642208,84.038743126039,65.61412628,1690480677.978887,1724144830.2361133,17.908102544482755,8.769443780482758,5923576.027263654,63613417.201832615,857000533779.7092,325177638580.5706,1097648506570.546,1097599892520.0673,0.0332174723245283,0.0399378474496621,21865558044610.55,21865558044610.55,170650017.74980718,160243229.55508596,4.314482e-06,105041134174.0812,1343822.305732484,3995499.77707006,0.0052557664,0.34263393747,330775,1046861,26938.53614274245
2021-04-01,1145125,99.90411464824304,77.99587047085079,81.050763030379,63.27692145,1444671262.3031049,1491674348.9133089,17.088089226684488,8.627567560822252,5384232.712680516,58688930.70828432,857374177340.9668,327236946729.3243,1098201835461.6188,1098157243070.1093,0.0326550765414234,0.039935305287006,21865558044610.55,21865558044610.55,157606703.27434322,160349202.89854905,4.309906e-06,105098780297.9591,1335198.5034482758,3994814.40689655,0.004854,0.342450855563,315091,986465,33316.9416473297
2021-04-02,1103476,100.19907456617004,78.22936203700144,87.431244405081,68.2610144,1383491403.6681306,1715993219.5361638,17.57486830820471,8.783892262061201,5317945.164860878,56970537.43168581,860548193856.4843,328616351737.39484,1102222111989.422,1102179247461.3655,0.0316949078054095,0.0399377056639192,23137439666472.05,23110185060289.305,160833893.90764642,160238775.48211667,4.099765e-06,105474492370.25858,1314833.4285714286,3966793.55,0.004686,0.342359258353,302587,953329,31969.69452810378
2021-04-03,1020968,97.18148456087192,75.86247025645517,120.479844382495,94.04979408,881836813.2875757,754219629.1857672,16.91033424113154,8.413637388087803,4716474.246101097,51616430.751390375,834965769605.0935,328920822540.502,1069609423123.5428,1069571394529.2823,0.0310060762236701,0.040046510343203,23137439666472.05,23137439666472.05,150672055.36305547,160653550.214158,3.964985e-06,102360301588.8098,1318079.5801526718,3964690.34351145,0.004385,0.342262802114,278911,831654,23961.41491096028
